id,type,text1,text2,text3,text4,notes
search_and_destroy,ACTION_TOOLTIP,"Ordonnez au navire sélectionné d'engager des cibles ennemies à sa discrétion, au lieu d'être affecté à des tâches spécifiques.",Chercher et détruire,,,
retreat,ACTION_TOOLTIP,"Ordonnez au navire sélectionné de se retirer de la bataille tout en se défendant.

Ne nécessite pas de point de commandement ni de fréquence de commandement ouverte si le navire est hors des heures de pointe et perd sa préparation au combat.",Retraite,,,
direct_retreat,ACTION_TOOLTIP,"Ordonnez au navire sélectionné de se retirer de la bataille à la meilleure vitesse.

Ne nécessite pas de point de commandement ni de fréquence de commandement ouverte si le navire est hors des heures de pointe et perd sa préparation au combat.",Retraite directe,,,
transfer_command,ACTION_TOOLTIP,"Transférez-vous et votre personnel sur un autre navire.

Vous pourrez en prendre le contrôle une fois que la navette de commandement aura atteint sa destination.",Commande de transfert,,,
strike,ACTION_TOOLTIP,"Ordonnez aux combattants d'attaquer ce navire. Les porte-avions affectés à cette tâche enverront leurs chasseurs pour l'attaquer et tenteront de rester à portée des chasseurs, mais autrement manœuvreront et choisiront indépendamment leurs propres cibles non combattantes.

D'autres types de navires chargés de cette mission tenteront d'attaquer le navire ciblé quelle que soit la situation tactique, s'exposant à un plus grand risque, comme s'ils recevaient le commandement « Éliminer ».",Frappe de combattant,,,
harass,ACTION_TOOLTIP,Ordonnez à une seule frégate de harceler ce navire tout en restant hors de portée de ses armes.,Harceler,,,
intercept,ACTION_TOOLTIP,"Ordonnez à votre flotte de lancer une attaque dédiée sur ce navire. Les navires chargés de cette mission tenteront d'attaquer le navire ciblé quelle que soit la situation tactique, s'exposant ainsi à un plus grand risque.",Éliminer,,,
target,ACTION_TOOLTIP,Ciblez le navire ennemi sélectionné ou le chef de l'escadre de chasse.,Définir comme cible,,,
assign_task,ACTION_TOOLTIP,Remplacez la chaîne de commandement pour confier personnellement une mission spécifique à l'un de vos navires ou escadres de chasse.,Attribuer une tâche...,,,
rescind,ACTION_TOOLTIP,Annulez les ordres directs du navire ou de l'escadre de chasse sélectionné et laissez-le être automatiquement affecté à des tâches.,Annuler les commandes,,,
cancel_assignment,ACTION_TOOLTIP,"Annulez l'affectation sélectionnée. Les navires et escadres de chasse qui l'effectuent actuellement seront automatiquement réaffectés à d'autres tâches.

Si la sélection est un waypoint, elle sera également supprimée.",Annuler l'affectation,,,
autopilot,ACTION_TOOLTIP,"Activez le pilote automatique. Votre vaisseau amiral naviguera et combattra automatiquement et se verra attribuer des tâches appropriées, ainsi que le reste de votre flotte.",Activer le pilote automatique,,,
,,,,,,
,,,,,,
,,,,,,
asteroid,ASTEROID,"Un morceau de métal, de glace ou de roche piqué se précipitant dans l'espace. Principalement important pour être un danger pour la navigation.",,,,
,,,,,,
gas_giant,PLANET,"Principalement composé de gaz hydrogène et hélium. La température et la pression au cœur sont extrêmes, mais pas suffisantes pour soutenir la fusion du deutérium qui transformerait la planète en une étoile naine brune.",,,,
ice_giant,PLANET,"Une planète géante composée principalement d’eau, d’ammoniac et de méthane. Dans les profondeurs, la gravité génère suffisamment de pression pour former un noyau d’hydrogène métallique.",,,,
lava,PLANET,"Une planète géologiquement instable sans croûte formée de façon permanente. Des fissures rougeoyantes et des volcans actifs jonchent la surface, le magma qu'ils crachent se combine pour former des coulées qui parcourent des centaines de kilomètres à travers la surface carbonisée.",,,,
frozen,PLANET,"La glace d'eau ou d'ammoniac est la principale caractéristique de la surface de ce monde. Sous la surface, il peut y avoir un océan liquide ou une croûte rocheuse.",,,,
barren,PLANET,Le rayonnement de l’étoile proche ravage la surface de ce monde en raison de l’absence de couche d’ozone atmosphérique. Aucune activité géologique significative. Aucune forme de vie indigène.,,,,
barren_deep_space,PLANET,Un rocher stérile qui traverse l'espace. Aucune atmosphère et aucune activité géologique significative.,,,,
toxic,PLANET,"Les gaz de carbone et de dioxyde de soufre dominent l’atmosphère de ce monde, ce qui la rend toxique pour toute vie connue. De plus, les gaz créent un effet de serre incontrôlable qui augmente la température de surface et la pression atmosphérique à des niveaux extrêmement élevés.",,,,
jungle,PLANET,"Une biosphère luxuriante et verdoyante se trouve à la surface de ce monde riche en eau. Les courants d'air chaud et d'eau imprègnent la biosphère de la planète, créant des conditions parfaites pour la flore et la faune sous toutes les latitudes.",,,,
terran,PLANET,"Un monde géologiquement stable avec une atmosphère d’azote et d’oxygène, un champ magnétique et de grandes quantités d’eau liquide. L'axe de rotation crée des saisons douces. Ce type de planète doit son nom à la maison ancestrale réputée de tous les êtres humains de la galaxie.",,,,
terran-eccentric,PLANET,Un écosystème compatible avec la Terre proche s'est provisoirement installé sur ce monde malgré des conditions planétaires très anormales. Le fait que cette planète conserve une atmosphère respirable (ou assez proche) témoigne de la ténacité et de l’adaptabilité de la vie biologique.,,,,
desert,PLANET,"Cette planète est sèche comme des os et tourbillonnante de poussière, le rayonnement stellaire bat impitoyablement la surface. L’eau vitale de ce monde s’est dissipée au fil des éons en raison d’un faible champ magnétique.",,,,
desert1,PLANET,"Cette planète est sèche comme des os et tourbillonnante de poussière, le rayonnement stellaire bat impitoyablement la surface. L’eau vitale de ce monde s’est dissipée au fil des éons en raison d’un faible champ magnétique.",,,,
barren-desert,PLANET,"Monde mortellement sec, la surface présente la teinte chaude des composés de fer oxydés. Une atmosphère mince règne sur les mondes de cette classe, le dioxyde de carbone prédominant étant occasionnellement agité dans des tempêtes de poussière à l'échelle de la planète. Des calottes glaciaires de CO2 atmosphérique peuvent se former et se sublimer au fil des saisons.",,,,
arid,PLANET,"Un monde inhospitalier et sec dont le pourcentage d'eau dans son atmosphère est bien inférieur à celui de la norme terrienne. Néanmoins, une atmosphère et un champ magnétique protègent la surface du rayonnement stellaire, permettant à une petite biosphère de survivre lentement ici.",,,,
tundra,PLANET,"Un monde à variante extrême avec une atmosphère d'azote et d'oxygène maintenue par une biosphère relativement tamisée qui existe en grande partie dans les océans qui subissent des périodes de dégel périodiques. La surface est certes très froide, mais elle est viable pour l'homme si des précautions sont observées. Le dioxyde de carbone peut geler hors de l'atmosphère aux pôles pendant l'hiver local.",,,,
cryovolcanic,PLANET,"Une friche gelée recouverte de volcans qui émettent de l'ammoniac ou, plus rarement, de l'eau au lieu du magma.",,,,
rocky_metallic,PLANET,"Monde rocheux et métallique, son paysage brisé est le témoignage d'une histoire violente. Des gouffres de plusieurs kilomètres de profondeur bordent la surface et des cratères creusent des champs de lave sous des volcans inertes qui éclipsent tous ceux de la Vieille Terre. Des planètes comme celle-ci sont appréciées pour les opérations minières. Il n’y a pas d’écologie significative et seulement des traces d’atmosphère.",,,,
planet_sindria,CUSTOM,"Capitale du Diktat sindrien et foyer de millions de citoyens vivant dans des villes-ruches souterraines. Des siècles d'exploitation minière ont envahi la croûte terrestre de Sindria, tandis que les récents programmes d'autarcie ont favorisé une base rudimentaire d'industrie lourde. De vastes énergies capturées par une série de panneaux solaires lancés à partir de générateurs de masse souterrains sont utilisées pour alimenter l'une des rares installations de production de carburant AM du Secteur où l'antimatière est créée via une physique infernale, puis piégée dans des coquilles de fullerène soigneusement mélangées à de l'hydrogène lourd et des actinides dans un milieu relativement dense. des pastilles de combustible stables sur lesquelles repose la civilisation interstellaire.",,"La croûte mondiale de débris cyclopéens, sillonnée de fosses et de gouffres de plusieurs kilomètres de profondeur, est bombardée d'intenses radiations du côté jour, de sorte que les habitats et les installations industrielles doivent être construits profondément sous la surface. La population de Sindria est concentrée dans une poignée de villes-ruches où les conditions de vie de la plupart sont médiocres et le droit civil très dur. Une classe marginale désespérée vit au-dessous de ceux qui ont la chance d’avoir trouvé des postes dans la bureaucratie d’État ou dans les sociétés militaires. Les infrastructures n’ont jamais suivi le rythme de la crise démographique provoquée par l’immigration massive de réfugiés lors de la crise d’Askonia, car les ressources ont été concentrées sur l’industrie et la puissance militaire.",,
